,Code,Month,Temperature
958,HTI,11,24.84631165
959,HTI,12,24.04403725
960,HUN,01,0.60754005115
961,HUN,02,2.59613835
962,HUN,03,6.793946364999999
963,HUN,04,12.289485899999999
964,HUN,05,16.61443935
965,HUN,06,20.94105265
966,HUN,07,22.802918650000002
967,HUN,08,22.17180515
968,HUN,09,17.2632554
969,HUN,10,11.6302284
970,HUN,11,6.300601485
971,HUN,12,1.9118525552499999
972,IDN,01,25.28320175
973,IDN,02,25.3588229
974,IDN,03,25.464951250000002
975,IDN,04,25.62814935
976,IDN,05,25.7431172
977,IDN,06,25.32322095
978,IDN,07,25.01150225
979,IDN,08,25.06371525
980,IDN,09,25.321314899999997
981,IDN,10,25.5782744
982,IDN,11,25.541452200000002
983,IDN,12,25.40962545
984,IMN,01,7.126487725
985,IMN,02,6.66195066
986,IMN,03,6.8459305
987,IMN,04,8.145852715
988,IMN,05,10.30895535
989,IMN,06,12.6546035
990,IMN,07,14.35175175
991,IMN,08,14.9055939
992,IMN,09,14.27917485
993,IMN,10,12.57875975
994,IMN,11,9.9273255
995,IMN,12,8.176554975
996,IND,01,16.932055350000002
997,IND,02,20.1270137
998,IND,03,24.324207949999998
999,IND,04,28.14555845
1000,IND,05,29.956979699999998
1001,IND,06,29.0434283
1002,IND,07,27.1174205
1003,IND,08,26.61253745
1004,IND,09,26.34517515
1005,IND,10,24.803314399999998
1006,IND,11,21.121427750000002
1007,IND,12,17.76103955
1008,IRL,01,5.70180113
1009,IRL,02,5.9023709250000005
1010,IRL,03,6.649179600000001
1011,IRL,04,8.634534605
1012,IRL,05,11.221863525
1013,IRL,06,13.780690150000002
1014,IRL,07,15.1065322
1015,IRL,08,14.739044150000002
1016,IRL,09,13.341300624999999
1017,IRL,10,10.940411725
1018,IRL,11,7.788795980000001
1019,IRL,12,6.2544481325
1020,IRN,01,5.787600250500001
1021,IRN,02,8.468654725
1022,IRN,03,13.684922599999998
1023,IRN,04,18.932111575
1024,IRN,05,24.407169099999997
1025,IRN,06,29.1663251
1026,IRN,07,30.82315085
1027,IRN,08,29.29762655
1028,IRN,09,25.731126699999997
1029,IRN,10,19.8997953
1030,IRN,11,12.516890049999999
1031,IRN,12,7.605069315
1032,IRQ,01,9.70605885
1033,IRQ,02,12.40064435
1034,IRQ,03,17.2002873
1035,IRQ,04,22.87287035
1036,IRQ,05,28.84471955
1037,IRQ,06,33.834385600000005
1038,IRQ,07,36.14681825
1039,IRQ,08,35.9415582
1040,IRQ,09,31.816127549999997
1041,IRQ,10,25.363993
1042,IRQ,11,16.588508400000002
1043,IRQ,12,11.460494825000001
1044,ISL,01,-2.657208057
1045,ISL,02,-2.4847780335
1046,ISL,03,-2.123420869175
1047,ISL,04,0.13792782730000003
1048,ISL,05,3.2307051244999996
1049,ISL,06,7.276958609999999
1050,ISL,07,9.02137519
1051,ISL,08,8.276676795
1052,ISL,09,5.5827985
1053,ISL,10,1.6183169414999998
1054,ISL,11,-1.0726814055
1055,ISL,12,-3.057830167
1056,ISR,01,12.073293825
1057,ISR,02,13.394096325000001
1058,ISR,03,16.12816115
1059,ISR,04,19.730436599999997
1060,ISR,05,23.3611647
1061,ISR,06,26.144648749999998
1062,ISR,07,27.9467426
1063,ISR,08,28.2354893
1064,ISR,09,26.511775399999998
1065,ISR,10,23.24693735
1066,ISR,11,18.304078949999997
1067,ISR,12,14.04763255
1068,ITA,01,4.70731314
1069,ITA,02,5.68452061
1070,ITA,03,8.33389983
1071,ITA,04,11.87750715
1072,ITA,05,15.85938735
1073,ITA,06,20.47920785
1074,ITA,07,23.1807766
1075,ITA,08,22.76801055
1076,ITA,09,18.86637385
1077,ITA,10,14.604194799999998
1078,ITA,11,9.79846986
1079,ITA,12,5.789524675
1080,JAM,01,24.476382100000002
1081,JAM,02,24.443201600000002
1082,JAM,03,24.8268781
1083,JAM,04,25.59209105
1084,JAM,05,26.27992895
1085,JAM,06,27.0000006
1086,JAM,07,27.534206899999997
1087,JAM,08,27.506971049999997
1088,JAM,09,27.220517100000002
1089,JAM,10,26.473742249999997
1090,JAM,11,25.71184245
1091,JAM,12,25.0687604
1092,JOR,01,8.938158575
1093,JOR,02,11.028253525
1094,JOR,03,14.729789400000001
1095,JOR,04,19.46739745
1096,JOR,05,23.86387775
1097,JOR,06,27.375807199999997
1098,JOR,07,29.19623795
1099,JOR,08,29.279664250000003
1100,JOR,09,26.7254584
1101,JOR,10,22.043212500000003
1102,JOR,11,15.33734665
1103,JOR,12,10.673552175000001
1104,JPN,01,0.6978863790000001
1105,JPN,02,1.5647686018
1106,JPN,03,5.275442005
1107,JPN,04,10.34370785
1108,JPN,05,15.340095
1109,JPN,06,19.23876455
1110,JPN,07,23.18041865
1111,JPN,08,24.48642585
1112,JPN,09,20.99262255
1113,JPN,10,15.051416825
1114,JPN,11,9.040999315
1115,JPN,12,3.088530633
1116,KAZ,01,-11.28951155
1117,KAZ,02,-9.436555219999999
1118,KAZ,03,-0.46480908000000004
1119,KAZ,04,10.061343125
1120,KAZ,05,17.20180095
1121,KAZ,06,22.6518917
1122,KAZ,07,24.33807495
1123,KAZ,08,22.4580064
1124,KAZ,09,15.4565711
1125,KAZ,10,7.361463775
1126,KAZ,11,-1.4041136379999999
1127,KAZ,12,-8.112131905
1128,KEN,01,26.1303272
1129,KEN,02,26.9447659
1130,KEN,03,27.09660095
1131,KEN,04,26.098950600000002
1132,KEN,05,25.55055655
1133,KEN,06,24.7839453
1134,KEN,07,24.0723862
1135,KEN,08,24.309086200000003
1136,KEN,09,25.1651274
1137,KEN,10,25.7256507
1138,KEN,11,25.118989199999998
1139,KEN,12,25.4820064
1140,KGZ,01,-12.784943199999999
1141,KGZ,02,-9.854526745
1142,KGZ,03,-3.4809275650000004
1143,KGZ,04,2.080516032
1144,KGZ,05,6.709414484999999
1145,KGZ,06,10.523539725000001
1146,KGZ,07,12.99764765
1147,KGZ,08,12.130878724999999
1148,KGZ,09,7.9170959
1149,KGZ,10,0.629471672
1150,KGZ,11,-6.517335685000001
1151,KGZ,12,-11.56257535
1152,KHM,01,26.276386000000002
1153,KHM,02,27.76961045
1154,KHM,03,29.132182949999997
1155,KHM,04,29.49866025
1156,KHM,05,28.8211662
1157,KHM,06,28.199088699999997
1158,KHM,07,27.47485775
1159,KHM,08,27.495135299999998
1160,KHM,09,27.02039825
1161,KHM,10,26.892242349999997
1162,KHM,11,26.8548182
1163,KHM,12,26.001935100000004
1164,KIR,01,25.911839250000003
1165,KIR,02,25.98773195
1166,KIR,03,26.2199539
1167,KIR,04,26.5749542
1168,KIR,05,26.89069355
1169,KIR,06,27.0084122
1170,KIR,07,26.8666931
1171,KIR,08,26.627957150000004
1172,KIR,09,26.511987299999998
1173,KIR,10,26.4126464
1174,KIR,11,26.341094950000002
1175,KIR,12,26.1439377
1176,KOR,01,-0.982369226
1177,KOR,02,1.4387128405
1178,KOR,03,6.535527114999999
1179,KOR,04,12.2207893
1180,KOR,05,17.5404287
1181,KOR,06,21.72322
1182,KOR,07,24.83098895
1183,KOR,08,25.51350575
1184,KOR,09,20.92044675
1185,KOR,10,14.665957975000001
1186,KOR,11,7.88562385
1187,KOR,12,0.5984672182999999
1188,KWT,01,12.9313661
1189,KWT,02,15.586120224999998
1190,KWT,03,20.466291899999998
1191,KWT,04,26.28270005
1192,KWT,05,32.6639872
1193,KWT,06,37.17986145
1194,KWT,07,38.7105636
1195,KWT,08,38.24400765
1196,KWT,09,34.630927400000004
1197,KWT,10,28.5734694
1198,KWT,11,20.17366595
1199,KWT,12,14.67631585
1200,LAO,01,18.96783535
1201,LAO,02,21.09226125
1202,LAO,03,23.57115235
1203,LAO,04,25.38734085
1204,LAO,05,25.85304795
1205,LAO,06,25.87398295
1206,LAO,07,25.2829465
1207,LAO,08,25.00230205
1208,LAO,09,24.874282299999997
1209,LAO,10,23.77446405
1210,LAO,11,22.006160700000002
1211,LAO,12,19.1995238
1212,LBN,01,6.87270751
1213,LBN,02,7.8729580299999995
1214,LBN,03,10.552067015
1215,LBN,04,14.3034292
1216,LBN,05,18.3209987
1217,LBN,06,22.04784855
1218,LBN,07,24.44259275
1219,LBN,08,24.72330905
1220,LBN,09,22.50865565
1221,LBN,10,18.574150850000002
1222,LBN,11,13.214595424999999
1223,LBN,12,9.207733865
1224,LBR,01,25.83543505
1225,LBR,02,26.48494025
1226,LBR,03,26.38657725
1227,LBR,04,26.207714650000003
1228,LBR,05,25.76967715
1229,LBR,06,24.89034715
1230,LBR,07,24.2420056
1231,LBR,08,24.07396675
1232,LBR,09,24.5202424
1233,LBR,10,25.04557115
1234,LBR,11,25.3884616
1235,LBR,12,25.3876927
1236,LBY,01,12.1997789
1237,LBY,02,14.431352025
1238,LBY,03,18.75845275
1239,LBY,04,23.7947934
1240,LBY,05,27.59264975
1241,LBY,06,30.4215525
1242,LBY,07,30.74092135
1243,LBY,08,30.87888565
1244,LBY,09,28.880807249999997
1245,LBY,10,24.09599
1246,LBY,11,18.21699665
1247,LBY,12,13.40540305
1248,LKA,01,24.81111405
1249,LKA,02,25.55325545
1250,LKA,03,26.760935699999997
1251,LKA,04,27.49344425
1252,LKA,05,27.980888750000002
1253,LKA,06,28.01658905
1254,LKA,07,27.808867600000003
1255,LKA,08,27.5935877
1256,LKA,09,27.311513150000003
1257,LKA,10,26.49656845
1258,LKA,11,25.519746
1259,LKA,12,25.07557665
1260,LSO,01,17.02769415
1261,LSO,02,16.46420755
1262,LSO,03,14.748318649999998
1263,LSO,04,11.073401950000001
1264,LSO,05,7.934767099999999
1265,LSO,06,4.6385290150000005
1266,LSO,07,4.418677895
1267,LSO,08,7.066380535
1268,LSO,09,11.586265399999998
1269,LSO,10,13.6038263
1270,LSO,11,15.007626199999999
1271,LSO,12,16.48153005
1272,LTU,01,-3.0643735965000003
1273,LTU,02,-2.3968445975000003
1274,LTU,03,1.3999810785
1275,LTU,04,7.282292239999999
1276,LTU,05,12.768342075
1277,LTU,06,16.72650205
1278,LTU,07,18.621186950000002
1279,LTU,08,17.854667900000003
1280,LTU,09,13.3276833
1281,LTU,10,7.64599446
1282,LTU,11,3.396474645
1283,LTU,12,-0.32703903449999994
1284,LUX,01,1.8900519369999997
1285,LUX,02,2.685102124
1286,LUX,03,5.58857691
1287,LUX,04,9.438783359999999
1288,LUX,05,13.09313225
1289,LUX,06,16.820108425
1290,LUX,07,18.448502249999997
1291,LUX,08,17.656748049999997
1292,LUX,09,14.39889355
1293,LUX,10,10.42577065
1294,LUX,11,5.799654145
1295,LUX,12,2.95160848
1296,LVA,01,-3.5434593649999995
1297,LVA,02,-3.2526007829999997
1298,LVA,03,0.5024514370000001
1299,LVA,04,6.37902243
1300,LVA,05,12.044016625000001
1301,LVA,06,16.18921195
1302,LVA,07,18.25862965
1303,LVA,08,17.30255785
1304,LVA,09,12.832037750000001
1305,LVA,10,7.150491415
1306,LVA,11,2.9937611659999996
1307,LVA,12,-0.66907816
1308,MAR,01,10.323868749999999
1309,MAR,02,11.8996994
1310,MAR,03,14.722864849999999
1311,MAR,04,17.712034199999998
1312,MAR,05,21.0654937
1313,MAR,06,24.42528695
1314,MAR,07,28.309258
1315,MAR,08,27.973600249999997
1316,MAR,09,23.832977149999998
1317,MAR,10,20.259415949999998
1318,MAR,11,14.873722175000001
1319,MAR,12,11.423870075
1320,MDA,01,-1.4031616645
1321,MDA,02,0.3682533145
1322,MDA,03,5.000703162500001
1323,MDA,04,11.240150975
1324,MDA,05,16.7777298
1325,MDA,06,21.1714101
1326,MDA,07,23.1333748
1327,MDA,08,22.830749349999998
1328,MDA,09,17.441313925
1329,MDA,10,10.919003615
1330,MDA,11,5.44249585
1331,MDA,12,0.84380469
1332,MDG,01,24.6595463
1333,MDG,02,24.660526049999998
1334,MDG,03,24.49420355
1335,MDG,04,23.74508515
1336,MDG,05,21.85954195
1337,MDG,06,20.08354675
1338,MDG,07,19.35086925
1339,MDG,08,20.3030702
1340,MDG,09,21.8823129
1341,MDG,10,23.688056550000002
1342,MDG,11,24.69568865
1343,MDG,12,25.0911947
1344,MEX,01,15.341559225000001
1345,MEX,02,17.031786450000002
1346,MEX,03,19.4617568
1347,MEX,04,22.1981489
1348,MEX,05,24.22411685
1349,MEX,06,25.5260558
1350,MEX,07,25.05006415
1351,MEX,08,24.972980200000002
1352,MEX,09,23.8054918
1353,MEX,10,21.7216116
1354,MEX,11,18.373528150000002
1355,MEX,12,15.905827350000001
1356,MKD,01,0.5919418248
1357,MKD,02,2.975781295
1358,MKD,03,6.2375525949999995
1359,MKD,04,10.8572743
1360,MKD,05,15.30942945
1361,MKD,06,19.6783589
1362,MKD,07,22.4671462
1363,MKD,08,22.3694906
1364,MKD,09,17.534333
1365,MKD,10,12.0407482
1366,MKD,11,6.867166385
1367,MKD,12,2.4002009121
1368,MLI,01,21.00637915
1369,MLI,02,24.233333899999998
1370,MLI,03,28.248821850000002
1371,MLI,04,31.78191345
1372,MLI,05,34.03674155
1373,MLI,06,34.32661445
1374,MLI,07,32.87880245
1375,MLI,08,31.4951235
1376,MLI,09,31.61039785
1377,MLI,10,30.366013149999997
1378,MLI,11,26.103922349999998
1379,MLI,12,22.0864419
1380,MMR,01,18.855353450000003
1381,MMR,02,21.0616597
1382,MMR,03,24.342319800000002
1383,MMR,04,26.708140450000002
1384,MMR,05,26.70989485
1385,MMR,06,25.993549100000003
1386,MMR,07,25.69483845
1387,MMR,08,25.54156735
1388,MMR,09,25.4740584
1389,MMR,10,24.5518876
1390,MMR,11,22.29162735
1391,MMR,12,19.59192015
1392,MNE,01,0.36066503564999997
1393,MNE,02,2.0715256225000003
1394,MNE,03,4.881696075
1395,MNE,04,9.063956495000001
1396,MNE,05,13.347082175
1397,MNE,06,17.664906225000003
1398,MNE,07,20.16880705
1399,MNE,08,20.1241329
1400,MNE,09,15.587103725
1401,MNE,10,10.957261975
1402,MNE,11,6.420932945
1403,MNE,12,2.129158574
1404,MNG,01,-19.0737223
1405,MNG,02,-14.9286536
1406,MNG,03,-4.800746595
1407,MNG,04,4.513980335
1408,MNG,05,11.44629125
1409,MNG,06,17.7695631
1410,MNG,07,20.0952622
1411,MNG,08,17.80462545
1412,MNG,09,11.226107225
1413,MNG,10,1.95492769375
1414,MNG,11,-8.765240735
1415,MNG,12,-17.079167849999997
1416,MOZ,01,25.790883400000002
1417,MOZ,02,25.859169350000002
1418,MOZ,03,25.34838985
1419,MOZ,04,24.07644015
1420,MOZ,05,22.366471150000002
1421,MOZ,06,20.7153866
1422,MOZ,07,20.15833125
1423,MOZ,08,21.7909002
1424,MOZ,09,24.12539875
1425,MOZ,10,25.88836835
1426,MOZ,11,26.93463785
1427,MOZ,12,26.64186565
1428,MRT,01,19.0391103
1429,MRT,02,21.533613449999997
1430,MRT,03,25.16461745
1431,MRT,04,28.70983435
1432,MRT,05,31.625550850000003
1433,MRT,06,33.51221655
1434,MRT,07,34.272400149999996
1435,MRT,08,33.425681600000004
1436,MRT,09,32.42392285
1437,MRT,10,30.053018450000003
1438,MRT,11,24.70355515
1439,MRT,12,20.3827882
1440,MUS,01,26.04432675
1441,MUS,02,26.14448115
1442,MUS,03,25.90707165
1443,MUS,04,25.146614800000002
1444,MUS,05,23.59064575
1445,MUS,06,22.19690275
1446,MUS,07,21.2977704
1447,MUS,08,21.18136245
1448,MUS,09,21.59375345
1449,MUS,10,22.7508882
1450,MUS,11,24.09704645
1451,MUS,12,25.42403375
1452,MWI,01,23.316714049999998
1453,MWI,02,23.3920211
1454,MWI,03,23.05840205
1455,MWI,04,22.2127139
1456,MWI,05,20.7600942
1457,MWI,06,18.96878305
1458,MWI,07,18.3304406
1459,MWI,08,20.1687231
1460,MWI,09,22.7448261
1461,MWI,10,24.9135251
1462,MWI,11,25.5561823
1463,MWI,12,24.3380913
1464,MYS,01,25.07694085
1465,MYS,02,25.42965815
1466,MYS,03,25.8595306
1467,MYS,04,26.236390649999997
1468,MYS,05,26.408019200000002
1469,MYS,06,26.130864100000004
1470,MYS,07,25.960740549999997
1471,MYS,08,25.89131045
1472,MYS,09,25.77997155
1473,MYS,10,25.675780299999996
1474,MYS,11,25.42973525
1475,MYS,12,25.24713055
1476,NAM,01,24.94733105
1477,NAM,02,24.65728505
1478,NAM,03,23.89034995
1479,NAM,04,22.0587498
1480,NAM,05,19.37745
1481,NAM,06,16.050579250000002
1482,NAM,07,15.84592275
1483,NAM,08,18.0771394
1484,NAM,09,21.69988775
1485,NAM,10,24.27324895
1486,NAM,11,24.8809902
1487,NAM,12,25.12975095
1488,NCL,01,25.34325785
1489,NCL,02,25.5995833
1490,NCL,03,25.0491302
1491,NCL,04,23.78758635
1492,NCL,05,21.75375905
1493,NCL,06,20.5748003
1494,NCL,07,19.6417009
1495,NCL,08,19.5696148
1496,NCL,09,20.607716099999998
1497,NCL,10,22.0035576
1498,NCL,11,23.3810922
1499,NCL,12,24.70614415
1500,NER,01,18.6630985
1501,NER,02,22.19805815
1502,NER,03,26.911107500000004
1503,NER,04,31.11303075
1504,NER,05,33.5964162
1505,NER,06,33.87981135
1506,NER,07,32.53255705
1507,NER,08,31.32683055
1508,NER,09,31.41386105
1509,NER,10,29.1728073
1510,NER,11,24.1466202
1511,NER,12,19.6122086
1512,NGA,01,25.371121199999997
1513,NGA,02,27.940546
1514,NGA,03,30.1209285
1515,NGA,04,30.6474227
1516,NGA,05,29.545797900000004
1517,NGA,06,27.71768525
1518,NGA,07,26.14522945
1519,NGA,08,25.355430300000002
1520,NGA,09,25.9199387
1521,NGA,10,26.898787750000004
1522,NGA,11,26.7848024
1523,NGA,12,25.40856875
1524,NIC,01,24.3177144
1525,NIC,02,24.76741575
1526,NIC,03,25.679706700000004
1527,NIC,04,26.88555735
1528,NIC,05,26.90022005
1529,NIC,06,26.098943650000002
1530,NIC,07,25.91135595
1531,NIC,08,25.992135100000002
1532,NIC,09,25.90128125
1533,NIC,10,25.516041949999998
1534,NIC,11,24.91865575
1535,NIC,12,24.56904195
1536,NLD,01,3.9252364424999997
1537,NLD,02,4.183405834
1538,NLD,03,6.32165218
1539,NLD,04,9.71124808
1540,NLD,05,13.334284199999999
1541,NLD,06,16.53283045
1542,NLD,07,18.30992655
1543,NLD,08,17.88731065
1544,NLD,09,15.3441432
1545,NLD,10,11.82210005
1546,NLD,11,7.598902355
1547,NLD,12,4.994425325
1548,NOR,01,-6.806406765
1549,NOR,02,-6.677296235
1550,NOR,03,-5.09363064
1551,NOR,04,-0.9702775085
1552,NOR,05,4.257867365
1553,NOR,06,8.923732099999999
1554,NOR,07,11.50792015
1555,NOR,08,10.336741275
1556,NOR,09,6.896000755
1557,NOR,10,1.6767695024999998
1558,NOR,11,-2.5897619255
1559,NOR,12,-5.625898145
1560,NPL,01,4.016035305
1561,NPL,02,6.51586293
1562,NPL,03,10.493574575
1563,NPL,04,14.618341175000001
1564,NPL,05,17.036088749999998
1565,NPL,06,19.5068743
1566,NPL,07,19.82730805
1567,NPL,08,19.69665325
1568,NPL,09,18.521171799999998
1569,NPL,10,14.558368250000001
1570,NPL,11,10.0390596
1571,NPL,12,6.175047315
1572,NZL,01,15.45870955
1573,NZL,02,15.46372485
1574,NZL,03,13.8361961
1575,NZL,04,11.453828699999999
1576,NZL,05,8.870053315
1577,NZL,06,6.5078504
1578,NZL,07,5.92162048
1579,NZL,08,6.737795475
1580,NZL,09,8.316549929999999
1581,NZL,10,9.846869875
1582,NZL,11,11.9282283
1583,NZL,12,14.2524836
1584,OMN,01,19.92187965
1585,OMN,02,21.90294665
1586,OMN,03,25.503235150000002
1587,OMN,04,29.720205900000003
1588,OMN,05,32.91368685
1589,OMN,06,34.3598949
1590,OMN,07,33.626396750000005
1591,OMN,08,32.70366875
1592,OMN,09,31.30661165
1593,OMN,10,28.68519445
1594,OMN,11,25.08953445
1595,OMN,12,21.3515794
1596,OWID_KOS,01,0.29707864175000004
1597,OWID_KOS,02,2.659797147
1598,OWID_KOS,03,5.971520679999999
1599,OWID_KOS,04,10.61648611
1600,OWID_KOS,05,14.915725725000001
1601,OWID_KOS,06,19.2751854
1602,OWID_KOS,07,21.87507985
1603,OWID_KOS,08,21.724001100000002
1604,OWID_KOS,09,16.8058334
1605,OWID_KOS,10,11.334911925
1606,OWID_KOS,11,6.2046791
1607,OWID_KOS,12,1.9457409130000003
1608,OWID_WRL,01,12.6484156
1609,OWID_WRL,02,12.9077158
1610,OWID_WRL,03,13.639635575
1611,OWID_WRL,04,14.562779424999999
1612,OWID_WRL,05,15.466963125000001
1613,OWID_WRL,06,16.16665225
1614,OWID_WRL,07,16.44779735
1615,OWID_WRL,08,16.32496225
1616,OWID_WRL,09,15.70136285
1617,OWID_WRL,10,14.736272775
1618,OWID_WRL,11,13.62701385
1619,OWID_WRL,12,12.9115224
1620,PAK,01,8.65903165
1621,PAK,02,12.262270875
1622,PAK,03,17.45137145
1623,PAK,04,22.774048999999998
1624,PAK,05,27.28847695
1625,PAK,06,29.3081117
1626,PAK,07,29.21985325
1627,PAK,08,27.99775755
1628,PAK,09,26.144377300000002
1629,PAK,10,21.70683775
1630,PAK,11,15.379124749999999
1631,PAK,12,10.11014215
1632,PAN,01,24.8521226
1633,PAN,02,25.084055749999997
1634,PAN,03,25.40667965
1635,PAN,04,25.6627688
1636,PAN,05,25.5838332
1637,PAN,06,25.427357800000003
1638,PAN,07,25.32459875
1639,PAN,08,25.24015065
1640,PAN,09,25.17936815
1641,PAN,10,24.9002567
1642,PAN,11,24.62346295
1643,PAN,12,24.8229699
1644,PER,01,19.521833949999998
1645,PER,02,19.5248399
1646,PER,03,19.425409
1647,PER,04,19.1990357
1648,PER,05,18.65811775
1649,PER,06,18.1043001
1650,PER,07,17.9227411
1651,PER,08,18.486993599999998
1652,PER,09,19.1091037
1653,PER,10,19.41334985
1654,PER,11,19.5946536
1655,PER,12,19.4999967
1656,PHL,01,24.79788765
1657,PHL,02,25.08482145
1658,PHL,03,25.8918105
1659,PHL,04,26.8694347
1660,PHL,05,27.289153199999998
1661,PHL,06,26.9456789
1662,PHL,07,26.517195550000004
1663,PHL,08,26.5412695
1664,PHL,09,26.4390117
1665,PHL,10,26.230264999999996
1666,PHL,11,26.0427914
1667,PHL,12,25.46859915
1668,PNG,01,24.1999405
1669,PNG,02,24.14569305
1670,PNG,03,24.023880650000002
1671,PNG,04,23.9535539
1672,PNG,05,23.80300485
1673,PNG,06,23.3147809
1674,PNG,07,22.8810303
1675,PNG,08,22.8869205
1676,PNG,09,23.22850845
1677,PNG,10,23.7177336
1678,PNG,11,24.0755335
1679,PNG,12,24.27544
1680,POL,01,-0.9786763144999998
1681,POL,02,0.14070759875
1682,POL,03,3.5632421210000005
1683,POL,04,8.97407413
1684,POL,05,13.678612574999999
1685,POL,06,17.72493805
1686,POL,07,19.5126212
1687,POL,08,18.90816345
1688,POL,09,14.499254250000002
1689,POL,10,9.26374607
1690,POL,11,4.6639017250000006
1691,POL,12,1.03494382
1692,PRI,01,23.944992
1693,PRI,02,23.8937272
1694,PRI,03,24.11800265
1695,PRI,04,24.75309385
1696,PRI,05,25.62922855
1697,PRI,06,26.561467800000003
1698,PRI,07,26.84036865
1699,PRI,08,26.911489749999998
1700,PRI,09,26.716543100000003
1701,PRI,10,26.32248095
1702,PRI,11,25.42300005
1703,PRI,12,24.60881175
1704,PRK,01,-9.341257785
1705,PRK,02,-6.045521195
1706,PRK,03,0.7544885435
1707,PRK,04,7.946575285
1708,PRK,05,14.0181522
1709,PRK,06,18.48817245
1710,PRK,07,21.892240649999998
1711,PRK,08,21.9234547
1712,PRK,09,16.832266100000002
1713,PRK,10,9.632686
1714,PRK,11,1.298473599
1715,PRK,12,-7.493375005
1716,PRT,01,8.89565954
1717,PRT,02,9.902539684999999
1718,PRT,03,11.889230225
1719,PRT,04,14.12123515
1720,PRT,05,17.117006975000002
1721,PRT,06,20.1136319
1722,PRT,07,22.449822750000003
1723,PRT,08,22.7415135
1724,PRT,09,20.3544436
1725,PRT,10,17.1342074
1726,PRT,11,12.2382125
1727,PRT,12,9.772036925
1728,PRY,01,28.2211702
1729,PRY,02,27.62390745
1730,PRY,03,26.572452249999998
1731,PRY,04,24.2441755
1732,PRY,05,20.347366450000003
1733,PRY,06,19.22216065
1734,PRY,07,19.12031895
1735,PRY,08,21.26206095
1736,PRY,09,23.586764199999998
1737,PRY,10,25.79882495
1738,PRY,11,26.609994899999997
1739,PRY,12,27.863906050000004
1740,PSE,01,12.04546055
1741,PSE,02,13.1718248
1742,PSE,03,15.757837649999999
1743,PSE,04,19.3986938
1744,PSE,05,23.1979966
1745,PSE,06,26.174027000000002
1746,PSE,07,28.157814600000002
1747,PSE,08,28.449609
1748,PSE,09,26.78171235
1749,PSE,10,23.5371215
1750,PSE,11,18.339500649999998
1751,PSE,12,14.023858899999999
1752,PYF,01,25.97350105
1753,PYF,02,26.2459962
1754,PYF,03,26.4924397
1755,PYF,04,26.374268999999998
1756,PYF,05,25.8978335
1757,PYF,06,25.27747395
1758,PYF,07,24.69521735
1759,PYF,08,24.3018184
1760,PYF,09,24.34746615
1761,PYF,10,24.6578756
1762,PYF,11,25.2687806
1763,PYF,12,25.7808959
1764,QAT,01,17.5554315
1765,QAT,02,18.98744005
1766,QAT,03,22.68185535
1767,QAT,04,27.43247865
1768,QAT,05,32.67402955
1769,QAT,06,35.038019150000004
1770,QAT,07,36.3973814
1771,QAT,08,36.2427214
1772,QAT,09,33.895590850000005
1773,QAT,10,29.994354800000004
1774,QAT,11,24.73967965
1775,QAT,12,19.53680545
1776,ROU,01,-1.12068395505
1777,ROU,02,0.9113673760000001
1778,ROU,03,5.123156055
1779,ROU,04,10.631677195
1780,ROU,05,15.4278778
1781,ROU,06,19.589401799999997
1782,ROU,07,21.578110000000002
1783,ROU,08,21.4686928
1784,ROU,09,16.50771125
1785,ROU,10,10.56457545
1786,ROU,11,5.39512279
1787,ROU,12,0.8232243945000001
1788,RUS,01,-22.5635806
1789,RUS,02,-20.3570749
1790,RUS,03,-11.87315935
1791,RUS,04,-2.6473641619999997
1792,RUS,05,5.8157949250000005
1793,RUS,06,13.614944474999998
1794,RUS,07,16.3518202
1795,RUS,08,13.792363624999998
1796,RUS,09,7.127817105
1797,RUS,10,-2.029247647
1798,RUS,11,-13.143801875
1799,RUS,12,-19.994777
1800,RWA,01,19.7815625
1801,RWA,02,20.03602495
1802,RWA,03,19.7769425
1803,RWA,04,19.4028944
1804,RWA,05,19.648393849999998
1805,RWA,06,19.77551445
1806,RWA,07,20.0683973
1807,RWA,08,20.40792705
1808,RWA,09,20.05863155
1809,RWA,10,19.734998049999998
1810,RWA,11,19.11253085
1811,RWA,12,19.32023585
1812,SAU,01,15.4842614
1813,SAU,02,18.1082212
1814,SAU,03,22.38110355
1815,SAU,04,26.7992023
1816,SAU,05,31.491496
1817,SAU,06,34.3842197
1818,SAU,07,35.4829699
1819,SAU,08,35.3527267
1820,SAU,09,32.6596543
1821,SAU,10,27.573866
1822,SAU,11,21.515488949999998
1823,SAU,12,16.724558
1824,SDN,01,20.4680806
1825,SDN,02,23.03986045
1826,SDN,03,26.56734135
1827,SDN,04,29.850752949999997
1828,SDN,05,31.8687056
1829,SDN,06,32.2132346
1830,SDN,07,30.827018350000003
1831,SDN,08,30.057572299999997
1832,SDN,09,30.219797399999997
1833,SDN,10,28.8901679
1834,SDN,11,25.02401285
1835,SDN,12,21.62742375
1836,SEN,01,25.47146055
1837,SEN,02,27.461276299999998
1838,SEN,03,29.83924595
1839,SEN,04,31.51543855
1840,SEN,05,32.0306493
1841,SEN,06,31.137485249999997
1842,SEN,07,29.250267150000003
1843,SEN,08,28.234622350000002
1844,SEN,09,28.3254905
1845,SEN,10,29.5833016
1846,SEN,11,28.2776571
1847,SEN,12,25.927391699999998
1848,SGS,01,2.033760685
